"Country or Area Code","Country or Area","Year","Value"
"FRO","Faroe Islands","2004","41298"
"FRO","Faroe Islands","2003","38026"
"FRO","Faroe Islands","2002","34737"
"FRO","Faroe Islands","2001","24487"
"FRO","Faroe Islands","2000","16971"
"FRO","Faroe Islands","1999","10761"
"FRO","Faroe Islands","1998","6516"
"FRO","Faroe Islands","1997","4701"
"FRO","Faroe Islands","1996","3265"
"FRO","Faroe Islands","1995","2558"
"FRO","Faroe Islands","1994","1960"
"FRO","Faroe Islands","1993","1605"
"FRO","Faroe Islands","1992","1718"
"FRO","Faroe Islands","1991","1429"
"FRO","Faroe Islands","1990","0"
"FRO","Faroe Islands","1988","0"
"FRO","Faroe Islands","1987","0"
"FRO","Faroe Islands","1986","0"
"FRO","Faroe Islands","1985","0"
"FRO","Faroe Islands","1984","0"
"FRO","Faroe Islands","1983","0"
"FRO","Faroe Islands","1982","0"
"FRO","Faroe Islands","1981","0"
"FRO","Faroe Islands","1980","0"
"FRO","Faroe Islands","1979","0"
"FRO","Faroe Islands","1978","0"
"FRO","Faroe Islands","1977","0"
"FRO","Faroe Islands","1976","0"
"FRO","Faroe Islands","1975","0"
"FRO","Faroe Islands","1970","0"
"FRO","Faroe Islands","1965","0"
"FRO","Faroe Islands","1960","0"
"FJI","Fiji","2007","530048"
"FJI","Fiji","2006","284661"
"FJI","Fiji","2005","205000"
"FJI","Fiji","2004","142190"
"FJI","Fiji","2003","109882"
"FJI","Fiji","2002","89900"
"FJI","Fiji","2001","80933"
"FJI","Fiji","2000","55057"
"FJI","Fiji","1999","23380"
"FJI","Fiji","1998","8000"
"FJI","Fiji","1997","5200"
"FJI","Fiji","1996","3700"
"FJI","Fiji","1995","2200"
"FJI","Fiji","1994","1100"
"FJI","Fiji","1993","0"
"FJI","Fiji","1992","0"
"FJI","Fiji","1991","0"
"FJI","Fiji","1990","0"
"FJI","Fiji","1989","0"
"FJI","Fiji","1988","0"
"FJI","Fiji","1987","0"
"FJI","Fiji","1986","0"
"FJI","Fiji","1985","0"
"FJI","Fiji","1984","0"
"FJI","Fiji","1983","0"
"FJI","Fiji","1982","0"
"FJI","Fiji","1981","0"
"FJI","Fiji","1980","0"
"FJI","Fiji","1979","0"
"FJI","Fiji","1978","0"
"FJI","Fiji","1977","0"
"FJI","Fiji","1976","0"
"FJI","Fiji","1975","0"
"FJI","Fiji","1970","0"
"FJI","Fiji","1965","0"
"FJI","Fiji","1960","0"
"FIN","Finland","2008","6830000"
"FIN","Finland","2007","6080000"
"FIN","Finland","2006","5670000"
"FIN","Finland","2005","5270000"
"FIN","Finland","2004","4988000"
"FIN","Finland","2003","4747126"
"FIN","Finland","2002","4516772"
"FIN","Finland","2001","4175587"
"FIN","Finland","2000","3728625"
"FIN","Finland","1999","3273433"
"FIN","Finland","1998","2845985"
"FIN","Finland","1997","2162574"
"FIN","Finland","1996","1502003"
"FIN","Finland","1995","1039126"
"FIN","Finland","1994","675565"
"FIN","Finland","1993","489174"
"FIN","Finland","1992","386021"
"FIN","Finland","1991","319137"
"FIN","Finland","1990","257872"
"FIN","Finland","1989","190031"
"FIN","Finland","1988","138160"
"FIN","Finland","1987","105860"
"FIN","Finland","1986","85300"
"FIN","Finland","1985","67639"
"FIN","Finland","1984","52010"
"FIN","Finland","1983","42226"
"FIN","Finland","1982","33880"
"FIN","Finland","1981","28278"
"FIN","Finland","1980","23482"
"FIN","Finland","1979","0"
"FIN","Finland","1978","0"
"FIN","Finland","1977","0"
"FIN","Finland","1976","0"
"FIN","Finland","1975","0"
"FIN","Finland","1970","0"
"FIN","Finland","1965","0"
"FIN","Finland","1960","0"
"FRA","France","2008","5.7972E+07"
"FRA","France","2007","5.53581E+07"
"FRA","France","2006","5.1662E+07"
"FRA","France","2005","4.8088E+07"
"FRA","France","2004","4.4544E+07"
"FRA","France","2003","4.1702E+07"
"FRA","France","2002","3.85853E+07"
"FRA","France","2001","3.69974E+07"
"FRA","France","2000","2.905236E+07"
"FRA","France","1999","2.14335E+07"
"FRA","France","1998","1.12101E+07"
"FRA","France","1997","5817300"
"FRA","France","1996","2462700"
"FRA","France","1995","1302496"
"FRA","France","1994","883000"
"FRA","France","1993","572000"
"FRA","France","1992","436700"
"FRA","France","1991","375000"
"FRA","France","1990","283200"
"FRA","France","1989","178400"
"FRA","France","1988","98332"
"FRA","France","1987","39234"
"FRA","France","1986","9055"
"FRA","France","1985","0"
"FRA","France","1984","0"
"FRA","France","1983","0"
"FRA","France","1982","0"
"FRA","France","1981","0"
"FRA","France","1980","0"
"FRA","France","1979","0"
"FRA","France","1978","0"
"FRA","France","1977","0"
"FRA","France","1976","0"
"FRA","France","1975","0"
"FRA","France","1970","0"
"FRA","France","1965","0"
"FRA","France","1960","0"
"GUF","French Guiana","2004","98000"
"GUF","French Guiana","2003","92000"
"GUF","French Guiana","2002","87300"
"GUF","French Guiana","2001","75320"
"GUF","French Guiana","2000","39830"
"GUF","French Guiana","1999","18000"
"GUF","French Guiana","1998","4000"
"GUF","French Guiana","1997","0"
"GUF","French Guiana","1996","0"
"GUF","French Guiana","1995","0"
"GUF","French Guiana","1994","0"
"GUF","French Guiana","1993","0"
"GUF","French Guiana","1992","0"
"GUF","French Guiana","1991","0"
"GUF","French Guiana","1990","0"
"GUF","French Guiana","1989","0"
"GUF","French Guiana","1988","0"
"GUF","French Guiana","1987","0"
"GUF","French Guiana","1986","0"
"GUF","French Guiana","1985","0"
"GUF","French Guiana","1984","0"
"GUF","French Guiana","1983","0"
"GUF","French Guiana","1982","0"
"GUF","French Guiana","1981","0"
"GUF","French Guiana","1980","0"
"GUF","French Guiana","1979","0"
"GUF","French Guiana","1978","0"
"GUF","French Guiana","1977","0"
"GUF","French Guiana","1976","0"
"GUF","French Guiana","1975","0"
"GUF","French Guiana","1970","0"
"GUF","French Guiana","1965","0"
"GUF","French Guiana","1960","0"
"PYF","French Polynesia","2008","187146"
"PYF","French Polynesia","2007","174847"
"PYF","French Polynesia","2006","152000"
"PYF","French Polynesia","2005","120000"
"PYF","French Polynesia","2004","96000"
"PYF","French Polynesia","2003","60100"
"PYF","French Polynesia","2002","52250"
"PYF","French Polynesia","2001","67300"
"PYF","French Polynesia","2000","39900"
"PYF","French Polynesia","1999","21929"
"PYF","French Polynesia","1998","11060"
"PYF","French Polynesia","1997","5427"
"PYF","French Polynesia","1996","2719"
"PYF","French Polynesia","1995","1150"
"PYF","French Polynesia","1994","0"
"PYF","French Polynesia","1993","0"
"PYF","French Polynesia","1992","0"
"PYF","French Polynesia","1991","0"
"PYF","French Polynesia","1990","0"
"PYF","French Polynesia","1989","0"
"PYF","French Polynesia","1988","0"
"PYF","French Polynesia","1987","0"
"PYF","French Polynesia","1986","0"
"PYF","French Polynesia","1985","0"
"PYF","French Polynesia","1984","0"
"PYF","French Polynesia","1983","0"
"PYF","French Polynesia","1982","0"
"PYF","French Polynesia","1981","0"
"PYF","French Polynesia","1980","0"
"PYF","French Polynesia","1979","0"
"PYF","French Polynesia","1978","0"
"PYF","French Polynesia","1977","0"
"PYF","French Polynesia","1976","0"
"PYF","French Polynesia","1975","0"
"PYF","French Polynesia","1970","0"
"PYF","French Polynesia","1965","0"
"PYF","French Polynesia","1960","0"
"GAB","Gabon","2008","1300000"
"GAB","Gabon","2007","1169000"
"GAB","Gabon","2006","897987"
"GAB","Gabon","2005","736690"
"GAB","Gabon","2004","489367"
"GAB","Gabon","2003","300000"
"GAB","Gabon","2002","279289"
"GAB","Gabon","2001","150000"
"GAB","Gabon","2000","120000"
"GAB","Gabon","1999","8891"
"GAB","Gabon","1998","9694"
"GAB","Gabon","1997","9500"
"GAB","Gabon","1996","6800"
"GAB","Gabon","1995","4000"
"GAB","Gabon","1994","2581"
"GAB","Gabon","1993","1200"
"GAB","Gabon","1992","280"
"GAB","Gabon","1991","0"
"GAB","Gabon","1990","0"
"GAB","Gabon","1989","0"
"GAB","Gabon","1988","0"
"GAB","Gabon","1987","0"
"GAB","Gabon","1986","0"
"GAB","Gabon","1985","0"
"GAB","Gabon","1984","0"
"GAB","Gabon","1983","0"
"GAB","Gabon","1982","0"
"GAB","Gabon","1981","0"
"GAB","Gabon","1980","0"
"GAB","Gabon","1979","0"
"GAB","Gabon","1978","0"
"GAB","Gabon","1977","0"
"GAB","Gabon","1976","0"
"GAB","Gabon","1975","0"
"GAB","Gabon","1970","0"
"GAB","Gabon","1965","0"
"GAB","Gabon","1960","0"
"GMB","Gambia","2008","1166136"
"GMB","Gambia","2007","800371"
"GMB","Gambia","2006","404345"
"GMB","Gambia","2005","247478"
"GMB","Gambia","2004","175000"
"GMB","Gambia","2003","149300"
"GMB","Gambia","2002","100000"
"GMB","Gambia","2001","55085"
"GMB","Gambia","2000","5600"
"GMB","Gambia","1999","5307"
"GMB","Gambia","1998","5048"
"GMB","Gambia","1997","4734"
"GMB","Gambia","1996","3096"
"GMB","Gambia","1995","1442"
"GMB","Gambia","1994","812"
"GMB","Gambia","1993","457"
"GMB","Gambia","1992","204"
"GMB","Gambia","1991","0"
"GMB","Gambia","1990","0"
"GMB","Gambia","1989","0"
"GMB","Gambia","1988","0"
"GMB","Gambia","1987","0"
"GMB","Gambia","1986","0"
"GMB","Gambia","1985","0"
"GMB","Gambia","1984","0"
"GMB","Gambia","1983","0"
"GMB","Gambia","1982","0"
"GMB","Gambia","1981","0"
"GMB","Gambia","1980","0"
"GMB","Gambia","1979","0"
"GMB","Gambia","1978","0"
"GMB","Gambia","1977","0"
"GMB","Gambia","1976","0"
"GMB","Gambia","1975","0"
"GMB","Gambia","1970","0"
"GMB","Gambia","1965","0"
"GMB","Gambia","1960","0"
"GEO","Georgia","2007","2599714"
"GEO","Georgia","2006","1703888"
"GEO","Georgia","2005","1174308"
"GEO","Georgia","2004","840645"
"GEO","Georgia","2003","711224"
"GEO","Georgia","2002","503619"
"GEO","Georgia","2001","301327"
"GEO","Georgia","2000","194741"
"GEO","Georgia","1999","133243"
"GEO","Georgia","1998","60000"
"GEO","Georgia","1997","30000"
"GEO","Georgia","1996","2300"
"GEO","Georgia","1995","150"
"GEO","Georgia","1994","0"
"GEO","Georgia","1993","0"
"GEO","Georgia","1992","0"
"GEO","Georgia","1991","0"
"GEO","Georgia","1990","0"
"GEO","Georgia","1989","0"
"GEO","Georgia","1988","0"
"GEO","Georgia","1987","0"
"GEO","Georgia","1986","0"
"GEO","Georgia","1985","0"
"GEO","Georgia","1984","0"
"GEO","Georgia","1983","0"
"GEO","Georgia","1982","0"
"GEO","Georgia","1981","0"
"GEO","Georgia","1980","0"
"GEO","Georgia","1979","0"
"GEO","Georgia","1978","0"
"GEO","Georgia","1977","0"
"GEO","Georgia","1976","0"
"GEO","Georgia","1975","0"
"GEO","Georgia","1970","0"
"GEO","Georgia","1965","0"
"GEO","Georgia","1960","0"
"DEU","Germany","2008","1.07245E+08"
"DEU","Germany","2007","9.7151E+07"
"DEU","Germany","2006","8.5652E+07"
"DEU","Germany","2005","7.9271E+07"
"DEU","Germany","2004","7.1322E+07"
"DEU","Germany","2003","6.48E+07"
"DEU","Germany","2002","5.9128E+07"
"DEU","Germany","2001","5.6126E+07"
"DEU","Germany","2000","4.8202E+07"
"DEU","Germany","1999","2.3446E+07"
"DEU","Germany","1998","1.3913E+07"
"DEU","Germany","1997","8276000"
"DEU","Germany","1996","5512000"
"DEU","Germany","1995","3725000"
"DEU","Germany","1994","2490500"
"DEU","Germany","1993","1774378"
"DEU","Germany","1992","971890"
"DEU","Germany","1991","532251"
"DEU","Germany","1990","272609"
"DEU","Germany","1989","163619"
"DEU","Germany","1988","98763"
"DEU","Germany","1987","48747"
"DEU","Germany","1986","23800"
"DEU","Germany","1985","1080"
"DEU","Germany","1984","0"
"DEU","Germany","1983","0"
"DEU","Germany","1982","0"
"DEU","Germany","1981","0"
"DEU","Germany","1980","0"
"DEU","Germany","1979","0"
"DEU","Germany","1978","0"
"DEU","Germany","1977","0"
"DEU","Germany","1976","0"
"DEU","Germany","1975","0"
"DEU","Germany","1970","0"
"DEU","Germany","1965","0"
"DEU","Germany","1960","0"
"GHA","Ghana","2008","1.157043E+07"
"GHA","Ghana","2007","7604053"
"GHA","Ghana","2006","5207242"
"GHA","Ghana","2005","2874560"
"GHA","Ghana","2004","1695000"
"GHA","Ghana","2003","795529"
"GHA","Ghana","2002","386775"
"GHA","Ghana","2001","243797"
"GHA","Ghana","2000","130045"
"GHA","Ghana","1999","70026"
"GHA","Ghana","1998","41753"
"GHA","Ghana","1997","21866"
"GHA","Ghana","1996","12766"
"GHA","Ghana","1995","6200"
"GHA","Ghana","1994","3336"
"GHA","Ghana","1993","1742"
"GHA","Ghana","1992","400"
"GHA","Ghana","1991","0"
"GHA","Ghana","1990","0"
"GHA","Ghana","1989","0"
"GHA","Ghana","1988","0"
"GHA","Ghana","1987","0"
"GHA","Ghana","1986","0"
"GHA","Ghana","1985","0"
"GHA","Ghana","1984","0"
"GHA","Ghana","1983","0"
"GHA","Ghana","1982","0"
"GHA","Ghana","1981","0"
"GHA","Ghana","1980","0"
"GHA","Ghana","1979","0"
"GHA","Ghana","1978","0"
"GHA","Ghana","1977","0"
"GHA","Ghana","1976","0"
"GHA","Ghana","1975","0"
"GHA","Ghana","1970","0"
"GHA","Ghana","1965","0"
"GHA","Ghana","1960","0"
"GIB","Gibraltar","2004","18392"
"GIB","Gibraltar","2003","15900"
"GIB","Gibraltar","2002","12167"
"GIB","Gibraltar","2001","9797"
"GIB","Gibraltar","2000","5558"
"GIB","Gibraltar","1999","3648"
"GIB","Gibraltar","1998","2445"
"GIB","Gibraltar","1997","1620"
"GIB","Gibraltar","1996","1002"
"GIB","Gibraltar","1995","660"
"GIB","Gibraltar","1994","0"
"GIB","Gibraltar","1993","0"
"GIB","Gibraltar","1992","0"
"GIB","Gibraltar","1991","0"
"GIB","Gibraltar","1990","0"
"GIB","Gibraltar","1989","0"
"GIB","Gibraltar","1988","0"
"GIB","Gibraltar","1987","0"
"GIB","Gibraltar","1986","0"
"GIB","Gibraltar","1985","0"
"GIB","Gibraltar","1984","0"
"GIB","Gibraltar","1983","0"
"GIB","Gibraltar","1982","0"
"GIB","Gibraltar","1981","0"
"GIB","Gibraltar","1980","0"
"GIB","Gibraltar","1979","0"
"GIB","Gibraltar","1978","0"
"GIB","Gibraltar","1977","0"
"GIB","Gibraltar","1976","0"
"GIB","Gibraltar","1975","0"
"GIB","Gibraltar","1970","0"
"GIB","Gibraltar","1965","0"
"GIB","Gibraltar","1960","0"
"GRC","Greece","2008","1.379934E+07"
"GRC","Greece","2007","1.229491E+07"
"GRC","Greece","2006","1.097983E+07"
"GRC","Greece","2005","1.02604E+07"
"GRC","Greece","2004","9324335"
"GRC","Greece","2003","8936202"
"GRC","Greece","2002","9314260"
"GRC","Greece","2001","7963742"
"GRC","Greece","2000","5932403"
"GRC","Greece","1999","3904000"
"GRC","Greece","1998","2047000"
"GRC","Greece","1997","937700"
"GRC","Greece","1996","532000"
"GRC","Greece","1995","273000"
"GRC","Greece","1994","153000"
"GRC","Greece","1993","48000"
"GRC","Greece","1992","0"
"GRC","Greece","1991","0"
"GRC","Greece","1990","0"
"GRC","Greece","1989","0"
"GRC","Greece","1988","0"
"GRC","Greece","1987","0"
"GRC","Greece","1986","0"
"GRC","Greece","1985","0"
"GRC","Greece","1984","0"
"GRC","Greece","1983","0"
"GRC","Greece","1982","0"
"GRC","Greece","1981","0"
"GRC","Greece","1980","0"
"GRC","Greece","1979","0"
"GRC","Greece","1978","0"
"GRC","Greece","1977","0"
"GRC","Greece","1976","0"
"GRC","Greece","1975","0"
"GRC","Greece","1970","0"
"GRC","Greece","1965","0"
"GRC","Greece","1960","0"
"GRL","Greenland","2007","66400"
"GRL","Greenland","2006","53900"
"GRL","Greenland","2005","46480"
"GRL","Greenland","2004","39033"
"GRL","Greenland","2003","29749"
"GRL","Greenland","2002","19924"
"GRL","Greenland","2001","15882"
"GRL","Greenland","2000","15114"
"GRL","Greenland","1999","13521"
"GRL","Greenland","1998","8899"
"GRL","Greenland","1997","6481"
"GRL","Greenland","1996","4122"
"GRL","Greenland","1995","2052"
"GRL","Greenland","1994","964"
"GRL","Greenland","1993","438"
"GRL","Greenland","1992","171"
"GRL","Greenland","1991","0"
"GRL","Greenland","1990","0"
"GRL","Greenland","1989","0"
"GRL","Greenland","1988","0"
"GRL","Greenland","1987","0"
"GRL","Greenland","1986","0"
"GRL","Greenland","1985","0"
"GRL","Greenland","1984","0"
"GRL","Greenland","1983","0"
"GRL","Greenland","1982","0"
"GRL","Greenland","1981","0"
"GRL","Greenland","1980","0"
"GRL","Greenland","1979","0"
"GRL","Greenland","1978","0"
"GRL","Greenland","1977","0"
"GRL","Greenland","1976","0"
"GRL","Greenland","1975","0"
"GRL","Greenland","1970","0"
"GRL","Greenland","1965","0"
"GRL","Greenland","1960","0"
"GRD","Grenada","2008","60022"
"GRD","Grenada","2006","46193"
"GRD","Grenada","2005","46858"
"GRD","Grenada","2004","43313"
"GRD","Grenada","2003","42293"
"GRD","Grenada","2002","7553"
"GRD","Grenada","2001","6414"
"GRD","Grenada","2000","4300"
"GRD","Grenada","1999","2012"
"GRD","Grenada","1998","1410"
"GRD","Grenada","1997","976"
"GRD","Grenada","1996","570"
"GRD","Grenada","1995","400"
"GRD","Grenada","1994","350"
"GRD","Grenada","1993","282"
"GRD","Grenada","1992","181"
"GRD","Grenada","1991","147"
"GRD","Grenada","1990","150"
"GRD","Grenada","1989","0"
"GRD","Grenada","1988","0"
"GRD","Grenada","1987","0"
"GRD","Grenada","1986","0"
"GRD","Grenada","1985","0"
"GRD","Grenada","1984","0"
"GRD","Grenada","1983","0"
"GRD","Grenada","1982","0"
"GRD","Grenada","1981","0"
"GRD","Grenada","1980","0"
"GRD","Grenada","1979","0"
"GRD","Grenada","1978","0"
"GRD","Grenada","1977","0"
"GRD","Grenada","1976","0"
"GRD","Grenada","1975","0"
"GRD","Grenada","1970","0"
"GRD","Grenada","1965","0"
"GRD","Grenada","1960","0"
"GLP","Guadeloupe","2004","314700"
"GLP","Guadeloupe","2003","289400"
"GLP","Guadeloupe","2002","299100"
"GLP","Guadeloupe","2001","292520"
"GLP","Guadeloupe","2000","169840"
"GLP","Guadeloupe","1999","88080"
"GLP","Guadeloupe","1998","14227"
"GLP","Guadeloupe","1997","0"
"GLP","Guadeloupe","1996","0"
"GLP","Guadeloupe","1995","0"
"GLP","Guadeloupe","1994","0"
"GLP","Guadeloupe","1993","0"
"GLP","Guadeloupe","1992","0"
"GLP","Guadeloupe","1991","0"
"GLP","Guadeloupe","1990","0"
"GLP","Guadeloupe","1989","0"
"GUM","Guam","2004","98000"
"GUM","Guam","2003","79800"
"GUM","Guam","2002","70500"
"GUM","Guam","2001","32600"
"GUM","Guam","2000","27200"
"GUM","Guam","1999","20000"
"GUM","Guam","1998","12837"
"GUM","Guam","1997","5673"
"GUM","Guam","1996","5803"
"GUM","Guam","1995","4965"
"GUM","Guam","1994","4098"
"GUM","Guam","1993","1907"
"GUM","Guam","1992","1301"
"GUM","Guam","1991","867"
"GUM","Guam","1990","0"
"GUM","Guam","1989","0"
"GUM","Guam","1988","0"
"GUM","Guam","1987","0"
"GUM","Guam","1986","0"
"GUM","Guam","1985","0"
"GUM","Guam","1984","0"
"GUM","Guam","1983","0"
"GUM","Guam","1982","0"
"GUM","Guam","1981","0"
"GUM","Guam","1980","0"
"GUM","Guam","1979","0"
"GUM","Guam","1978","0"
"GUM","Guam","1977","0"
"GUM","Guam","1976","0"
"GUM","Guam","1975","0"
"GUM","Guam","1970","0"
"GUM","Guam","1965","0"
"GUM","Guam","1960","0"
"GTM","Guatemala","2008","1.494864E+07"
"GTM","Guatemala","2007","1.189756E+07"
"GTM","Guatemala","2006","7178745"
"GTM","Guatemala","2005","4510067"
"GTM","Guatemala","2004","3168256"
"GTM","Guatemala","2003","2034776"
"GTM","Guatemala","2002","1577085"
"GTM","Guatemala","2001","1146441"
"GTM","Guatemala","2000","856831"
"GTM","Guatemala","1999","337800"
"GTM","Guatemala","1998","111445"
"GTM","Guatemala","1997","64194"
"GTM","Guatemala","1996","43421"
"GTM","Guatemala","1995","29999"
"GTM","Guatemala","1994","10462"
"GTM","Guatemala","1993","2990"
"GTM","Guatemala","1992","2141"
"GTM","Guatemala","1991","1221"
"GTM","Guatemala","1990","293"
"GTM","Guatemala","1989","0"
"GTM","Guatemala","1988","0"
"GTM","Guatemala","1987","0"
"GTM","Guatemala","1986","0"
"GTM","Guatemala","1985","0"
"GTM","Guatemala","1984","0"
"GTM","Guatemala","1983","0"
"GTM","Guatemala","1982","0"
"GTM","Guatemala","1981","0"
"GTM","Guatemala","1980","0"
"GTM","Guatemala","1979","0"
"GTM","Guatemala","1978","0"
"GTM","Guatemala","1977","0"
"GTM","Guatemala","1976","0"
"GTM","Guatemala","1975","0"
"GTM","Guatemala","1970","0"
"GTM","Guatemala","1965","0"
"GTM","Guatemala","1960","0"
"GGY","Guernsey","2004","43824"
"GGY","Guernsey","2003","41530"
"GGY","Guernsey","2002","36580"
"GGY","Guernsey","2001","31539"
"GGY","Guernsey","2000","21885"
"GGY","Guernsey","1999","15320"
"GGY","Guernsey","1998","11665"
"GGY","Guernsey","1997","7788"
"GGY","Guernsey","1996","4596"
"GGY","Guernsey","1995","2358"
"GGY","Guernsey","1994","1763"
"GGY","Guernsey","1993","1258"
"GGY","Guernsey","1992","799"
"GGY","Guernsey","1991","669"
"GGY","Guernsey","1990","490"
"GIN","Guinea","2008","2600000"
